trip_id,start_time,end_time,start_station,end_station,user_type,distance_km,bike_type,temperature_c,rain_mm,trip_duration_min,day,day_type,month
1679,2024-10-30 13:00:00,2024-10-30 13:18:18,St Kilda,Carlton,Subscriber,3.53,Electric,21.5,2.4,18.3,Wednesday,Weekday,10
1680,2024-02-24 04:00:00,2024-02-24 04:06:42,Southbank,Fitzroy,Casual,1.91,Electric,12.9,0.9,6.7,Saturday,Weekend,2
1681,2024-10-13 05:00:00,2024-10-13 05:06:36,Southbank,Docklands,Casual,2.24,Electric,27.5,0.5,6.6,Sunday,Weekend,10
1682,2024-05-09 01:00:00,2024-05-09 01:49:48,Fitzroy,Carlton,Casual,10.74,Standard,14.1,1.1,49.8,Thursday,Weekday,5
1683,2024-07-11 08:00:00,2024-07-11 08:04:54,St Kilda,Fitzroy,Subscriber,1.04,Standard,15.4,3.4,4.9,Thursday,Weekday,7
1684,2024-01-01 09:00:00,2024-01-01 09:04:42,Carlton,Richmond,Casual,1.08,Standard,18.1,0.7,4.7,Monday,Weekday,1
1685,2024-08-27 16:00:00,2024-08-27 16:09:12,Carlton,Fitzroy,Subscriber,2.22,Standard,20.8,0.0,9.2,Tuesday,Weekday,8
1686,2024-09-19 07:00:00,2024-09-19 07:13:30,Fitzroy,CBD Central,Subscriber,3.08,Standard,16.9,2.9,13.5,Thursday,Weekday,9
1687,2024-07-19 15:00:00,2024-07-19 15:06:06,St Kilda,St Kilda,Subscriber,1.74,Standard,16.6,0.6,6.1,Friday,Weekday,7
1688,2024-02-14 16:00:00,2024-02-14 16:32:12,Fitzroy,Southbank,Subscriber,5.52,Standard,24.5,2.0,32.2,Wednesday,Weekday,2
1689,2024-05-14 09:00:00,2024-05-14 09:19:18,St Kilda,Carlton,Subscriber,3.64,Electric,4.4,2.3,19.3,Tuesday,Weekday,5
1690,2024-02-24 20:00:00,2024-02-24 20:14:00,Richmond,Carlton,Casual,4.89,Standard,14.5,2.3,14.0,Saturday,Weekend,2
1691,2024-08-25 11:00:00,2024-08-25 11:09:42,Richmond,Carlton,Subscriber,2.61,Electric,13.0,2.4,9.7,Sunday,Weekend,8
1692,2024-10-10 15:00:00,2024-10-10 15:25:12,CBD Central,Fitzroy,Subscriber,6.47,Electric,15.6,0.4,25.2,Thursday,Weekday,10
1693,2024-10-05 02:00:00,2024-10-05 02:11:30,Fitzroy,CBD Central,Subscriber,1.95,Standard,26.4,1.1,11.5,Saturday,Weekend,10
1694,2024-06-02 11:00:00,2024-06-02 11:22:12,St Kilda,Fitzroy,Subscriber,5.36,Electric,13.9,1.0,22.2,Sunday,Weekend,6
1695,2024-10-28 03:00:00,2024-10-28 03:10:12,Carlton,Fitzroy,Casual,3.78,Standard,17.4,1.8,10.2,Monday,Weekday,10
1696,2024-05-16 09:00:00,2024-05-16 09:48:54,St Kilda,St Kilda,Subscriber,12.31,Standard,21.3,2.1,48.9,Thursday,Weekday,5
1697,2024-10-18 16:00:00,2024-10-18 16:21:00,Richmond,Docklands,Casual,8.56,Electric,13.3,1.3,21.0,Friday,Weekday,10
1698,2024-01-07 01:00:00,2024-01-07 01:22:30,St Kilda,CBD Central,Subscriber,5.95,Electric,4.3,5.8,22.5,Sunday,Weekend,1
1699,2024-07-27 18:00:00,2024-07-27 18:07:30,Fitzroy,Carlton,Casual,2.13,Electric,2.6,3.0,7.5,Saturday,Weekend,7
1700,2024-05-06 16:00:00,2024-05-06 16:27:00,CBD Central,Southbank,Casual,9.91,Electric,26.0,1.1,27.0,Monday,Weekday,5
1701,2024-01-21 02:00:00,2024-01-21 02:08:54,CBD Central,Carlton,Subscriber,3.66,Electric,20.7,1.7,8.9,Sunday,Weekend,1
1702,2024-05-12 11:00:00,2024-05-12 11:09:30,CBD Central,Fitzroy,Subscriber,2.47,Standard,16.0,5.5,9.5,Sunday,Weekend,5
1703,2024-02-22 01:00:00,2024-02-22 01:20:30,CBD Central,CBD Central,Casual,4.04,Electric,15.9,2.2,20.5,Thursday,Weekday,2
1704,2024-01-27 06:00:00,2024-01-27 06:38:42,Richmond,Richmond,Subscriber,11.5,Electric,12.9,1.7,38.7,Saturday,Weekend,1
1705,2024-04-28 20:00:00,2024-04-28 20:03:24,Docklands,CBD Central,Subscriber,1.06,Standard,19.0,0.8,3.4,Sunday,Weekend,4
1706,2024-02-11 03:00:00,2024-02-11 03:05:06,Fitzroy,CBD Central,Subscriber,2.09,Electric,22.3,4.0,5.1,Sunday,Weekend,2
1707,2024-11-13 14:00:00,2024-11-13 14:05:18,Southbank,Docklands,Subscriber,1.42,Standard,12.6,2.6,5.3,Wednesday,Weekday,11
1708,2024-11-01 07:00:00,2024-11-01 07:09:06,Fitzroy,Carlton,Subscriber,1.73,Electric,19.6,5.8,9.1,Friday,Weekday,11
1709,2024-02-15 20:00:00,2024-02-15 20:02:18,Docklands,Docklands,Subscriber,0.77,Electric,12.8,3.1,2.3,Thursday,Weekday,2
1710,2024-10-04 04:00:00,2024-10-04 04:01:54,CBD Central,Richmond,Casual,0.33,Standard,17.5,0.6,1.9,Friday,Weekday,10
1711,2024-12-25 16:00:00,2024-12-25 16:19:18,Docklands,Richmond,Subscriber,5.26,Electric,14.6,1.0,19.3,Wednesday,Weekday,12
1712,2024-11-05 05:00:00,2024-11-05 05:09:18,Carlton,St Kilda,Casual,2.5,Electric,23.5,2.9,9.3,Tuesday,Weekday,11
1713,2024-07-28 00:00:00,2024-07-28 00:02:00,Carlton,Southbank,Subscriber,0.46,Electric,18.0,4.4,2.0,Sunday,Weekend,7
1714,2024-02-02 01:00:00,2024-02-02 01:14:54,Richmond,St Kilda,Casual,6.09,Standard,11.1,0.1,14.9,Friday,Weekday,2
1715,2024-02-25 23:00:00,2024-02-25 23:13:18,Fitzroy,Fitzroy,Casual,3.56,Standard,17.5,2.0,13.3,Sunday,Weekend,2
1716,2024-06-30 14:00:00,2024-06-30 14:09:24,Fitzroy,Docklands,Casual,3.65,Electric,23.9,2.4,9.4,Sunday,Weekend,6
1717,2024-10-09 12:00:00,2024-10-09 12:04:18,Southbank,Docklands,Casual,1.27,Standard,10.8,0.9,4.3,Wednesday,Weekday,10
1718,2024-10-02 02:00:00,2024-10-02 02:06:12,Richmond,St Kilda,Casual,2.32,Electric,16.3,5.0,6.2,Wednesday,Weekday,10
1719,2024-04-07 21:00:00,2024-04-07 21:14:06,Southbank,Fitzroy,Casual,3.94,Electric,15.6,4.5,14.1,Sunday,Weekend,4
1720,2024-08-25 11:00:00,2024-08-25 11:04:24,Carlton,CBD Central,Subscriber,1.84,Standard,19.3,3.0,4.4,Sunday,Weekend,8
1721,2024-02-21 17:00:00,2024-02-21 17:04:54,CBD Central,Fitzroy,Subscriber,1.6,Standard,16.7,5.1,4.9,Wednesday,Weekday,2
1722,2024-02-16 21:00:00,2024-02-16 21:46:12,Docklands,Carlton,Casual,9.51,Electric,20.2,1.0,46.2,Friday,Weekday,2
1723,2024-10-08 20:00:00,2024-10-08 20:04:42,Southbank,St Kilda,Subscriber,0.79,Standard,13.7,1.4,4.7,Tuesday,Weekday,10
1724,2024-07-31 13:00:00,2024-07-31 13:20:12,St Kilda,Fitzroy,Casual,8.06,Electric,17.0,0.9,20.2,Wednesday,Weekday,7
1725,2024-11-22 19:00:00,2024-11-22 19:09:36,Southbank,CBD Central,Casual,3.24,Standard,16.8,2.8,9.6,Friday,Weekday,11
1726,2024-01-04 00:00:00,2024-01-04 00:13:42,CBD Central,Fitzroy,Subscriber,2.65,Standard,28.7,7.3,13.7,Thursday,Weekday,1
1727,2024-08-16 00:00:00,2024-08-16 00:12:42,CBD Central,Docklands,Casual,4.47,Electric,19.9,2.2,12.7,Friday,Weekday,8
1728,2024-08-04 05:00:00,2024-08-04 05:37:36,Fitzroy,Southbank,Subscriber,8.41,Electric,23.1,0.8,37.6,Sunday,Weekend,8
1729,2024-04-13 00:00:00,2024-04-13 00:10:36,Docklands,Docklands,Subscriber,3.92,Electric,29.0,0.7,10.6,Saturday,Weekend,4
1730,2024-01-30 11:00:00,2024-01-30 11:22:42,CBD Central,Richmond,Subscriber,7.24,Standard,19.5,0.2,22.7,Tuesday,Weekday,1
1731,2024-03-16 04:00:00,2024-03-16 04:20:06,Richmond,Southbank,Subscriber,3.97,Electric,16.6,0.1,20.1,Saturday,Weekend,3
1732,2024-10-06 08:00:00,2024-10-06 08:10:00,Southbank,Richmond,Subscriber,1.84,Electric,12.1,0.3,10.0,Sunday,Weekend,10
1733,2024-06-03 17:00:00,2024-06-03 17:11:00,Southbank,Fitzroy,Subscriber,3.12,Electric,10.6,1.9,11.0,Monday,Weekday,6
1734,2024-07-29 11:00:00,2024-07-29 11:00:36,Carlton,Carlton,Subscriber,0.25,Electric,5.1,1.4,0.6,Monday,Weekday,7
1735,2024-04-13 03:00:00,2024-04-13 03:23:48,CBD Central,Fitzroy,Casual,7.33,Standard,23.3,2.5,23.8,Saturday,Weekend,4
1736,2024-05-30 10:00:00,2024-05-30 10:17:12,St Kilda,CBD Central,Subscriber,6.12,Electric,20.7,3.5,17.2,Thursday,Weekday,5
1737,2024-06-26 07:00:00,2024-06-26 07:08:12,Fitzroy,Fitzroy,Subscriber,2.32,Electric,16.6,0.3,8.2,Wednesday,Weekday,6
1738,2024-11-04 05:00:00,2024-11-04 05:27:54,Docklands,Southbank,Subscriber,7.33,Electric,16.5,2.2,27.9,Monday,Weekday,11
1739,2024-03-13 07:00:00,2024-03-13 07:19:36,St Kilda,Docklands,Casual,7.28,Electric,12.0,2.8,19.6,Wednesday,Weekday,3
1740,2024-12-10 02:00:00,2024-12-10 02:02:18,Fitzroy,Carlton,Casual,0.65,Electric,21.0,3.3,2.3,Tuesday,Weekday,12
1741,2024-11-28 11:00:00,2024-11-28 11:18:12,Southbank,Richmond,Subscriber,3.67,Standard,14.4,1.7,18.2,Thursday,Weekday,11
1742,2024-04-11 04:00:00,2024-04-11 04:04:30,St Kilda,Fitzroy,Subscriber,1.05,Electric,16.4,0.4,4.5,Thursday,Weekday,4
1743,2024-11-05 10:00:00,2024-11-05 10:18:54,Fitzroy,Fitzroy,Casual,5.8,Standard,11.3,1.7,18.9,Tuesday,Weekday,11
1744,2024-12-21 13:00:00,2024-12-21 13:14:12,Southbank,Docklands,Subscriber,3.79,Electric,12.4,1.2,14.2,Saturday,Weekend,12
1745,2024-08-06 17:00:00,2024-08-06 17:06:48,Southbank,Carlton,Subscriber,1.75,Standard,23.6,1.8,6.8,Tuesday,Weekday,8
1746,2024-08-08 11:00:00,2024-08-08 11:16:54,Southbank,St Kilda,Subscriber,5.63,Electric,24.7,0.5,16.9,Thursday,Weekday,8
1747,2024-04-27 09:00:00,2024-04-27 09:09:00,Southbank,Richmond,Subscriber,2.93,Electric,10.6,1.5,9.0,Saturday,Weekend,4
1748,2024-06-10 10:00:00,2024-06-10 10:10:18,Richmond,Fitzroy,Casual,2.53,Standard,21.6,2.5,10.3,Monday,Weekday,6
1749,2024-06-24 11:00:00,2024-06-24 11:11:00,Southbank,Fitzroy,Subscriber,2.81,Electric,13.6,2.0,11.0,Monday,Weekday,6
1750,2024-01-28 13:00:00,2024-01-28 13:03:54,Carlton,St Kilda,Subscriber,1.4,Electric,15.0,2.1,3.9,Sunday,Weekend,1
1751,2024-05-20 14:00:00,2024-05-20 14:12:48,St Kilda,Richmond,Subscriber,5.1,Standard,25.2,3.5,12.8,Monday,Weekday,5
1752,2024-01-09 15:00:00,2024-01-09 15:19:54,Fitzroy,Southbank,Casual,4.94,Standard,16.3,2.0,19.9,Tuesday,Weekday,1
1753,2024-04-21 01:00:00,2024-04-21 01:12:42,Carlton,Southbank,Casual,3.04,Standard,16.2,1.6,12.7,Sunday,Weekend,4
1754,2024-04-13 21:00:00,2024-04-13 21:04:54,Richmond,CBD Central,Casual,1.15,Standard,8.2,0.8,4.9,Saturday,Weekend,4
1755,2024-10-10 21:00:00,2024-10-10 21:04:54,Carlton,Docklands,Casual,1.0,Electric,16.0,2.3,4.9,Thursday,Weekday,10
1756,2024-01-27 08:00:00,2024-01-27 08:08:24,CBD Central,Carlton,Subscriber,2.18,Electric,14.2,2.3,8.4,Saturday,Weekend,1
1757,2024-05-08 11:00:00,2024-05-08 11:13:54,CBD Central,Fitzroy,Casual,4.12,Electric,20.8,2.0,13.9,Wednesday,Weekday,5
1758,2024-06-03 23:00:00,2024-06-03 23:27:36,CBD Central,Richmond,Subscriber,8.3,Electric,14.7,1.6,27.6,Monday,Weekday,6
1759,2024-10-23 19:00:00,2024-10-23 19:10:30,Docklands,Fitzroy,Casual,3.58,Electric,25.3,0.0,10.5,Wednesday,Weekday,10
1760,2024-03-10 23:00:00,2024-03-10 23:21:36,CBD Central,CBD Central,Subscriber,3.89,Electric,20.4,0.1,21.6,Sunday,Weekend,3
1761,2024-01-10 20:00:00,2024-01-10 20:11:24,Fitzroy,Richmond,Subscriber,3.5,Electric,19.2,2.5,11.4,Wednesday,Weekday,1
1762,2024-11-06 06:00:00,2024-11-06 06:15:24,Carlton,Richmond,Subscriber,3.55,Standard,22.2,0.0,15.4,Wednesday,Weekday,11
1763,2024-07-04 03:00:00,2024-07-04 03:05:18,Fitzroy,Fitzroy,Casual,1.2,Standard,19.2,3.6,5.3,Thursday,Weekday,7
1764,2024-10-09 02:00:00,2024-10-09 02:27:06,St Kilda,Docklands,Casual,9.88,Standard,22.4,4.7,27.1,Wednesday,Weekday,10
1765,2024-09-11 03:00:00,2024-09-11 03:05:06,CBD Central,CBD Central,Subscriber,1.04,Electric,17.1,3.7,5.1,Wednesday,Weekday,9
1766,2024-12-22 11:00:00,2024-12-22 11:22:24,Richmond,Docklands,Subscriber,5.57,Standard,17.5,1.7,22.4,Sunday,Weekend,12
1767,2024-04-08 16:00:00,2024-04-08 16:11:24,Docklands,CBD Central,Casual,3.72,Standard,13.2,1.3,11.4,Monday,Weekday,4
1768,2024-01-12 21:00:00,2024-01-12 21:09:12,St Kilda,Fitzroy,Subscriber,3.02,Electric,13.7,1.7,9.2,Friday,Weekday,1
1769,2024-01-07 04:00:00,2024-01-07 04:09:48,Richmond,CBD Central,Casual,1.76,Electric,25.8,2.9,9.8,Sunday,Weekend,1
1770,2024-06-17 05:00:00,2024-06-17 05:11:30,Docklands,Southbank,Subscriber,2.12,Electric,20.8,4.4,11.5,Monday,Weekday,6
1771,2024-09-29 21:00:00,2024-09-29 22:01:48,St Kilda,Richmond,Subscriber,20.44,Electric,8.8,2.6,61.8,Sunday,Weekend,9
1772,2024-10-23 17:00:00,2024-10-23 17:03:48,Carlton,Carlton,Subscriber,1.55,Standard,24.3,1.9,3.8,Wednesday,Weekday,10
1773,2024-07-22 23:00:00,2024-07-22 23:11:42,Fitzroy,Fitzroy,Subscriber,4.88,Electric,18.8,0.4,11.7,Monday,Weekday,7
1774,2024-08-08 00:00:00,2024-08-08 00:10:48,Southbank,St Kilda,Subscriber,4.48,Standard,13.2,1.2,10.8,Thursday,Weekday,8
1775,2024-02-12 04:00:00,2024-02-12 04:10:36,Fitzroy,Carlton,Subscriber,2.69,Electric,28.7,3.5,10.6,Monday,Weekday,2
1776,2024-04-26 01:00:00,2024-04-26 01:16:06,CBD Central,Fitzroy,Subscriber,3.66,Electric,25.6,6.1,16.1,Friday,Weekday,4
1777,2024-06-04 05:00:00,2024-06-04 05:26:12,Richmond,Carlton,Subscriber,5.02,Electric,22.5,1.6,26.2,Tuesday,Weekday,6
1778,2024-07-09 16:00:00,2024-07-09 16:25:06,Southbank,Southbank,Subscriber,6.24,Electric,19.0,2.8,25.1,Tuesday,Weekday,7
1779,2024-08-28 22:00:00,2024-08-28 22:10:48,Docklands,Carlton,Casual,2.55,Electric,20.0,1.6,10.8,Wednesday,Weekday,8
1780,2024-09-17 17:00:00,2024-09-17 17:16:30,Carlton,CBD Central,Subscriber,5.12,Electric,5.0,0.1,16.5,Tuesday,Weekday,9
1781,2024-04-10 08:00:00,2024-04-10 08:10:54,Carlton,Carlton,Subscriber,2.82,Electric,22.5,2.2,10.9,Wednesday,Weekday,4
1782,2024-01-15 04:00:00,2024-01-15 04:04:54,Docklands,Fitzroy,Subscriber,1.09,Electric,19.1,2.6,4.9,Monday,Weekday,1
1783,2024-04-27 09:00:00,2024-04-27 09:07:18,CBD Central,St Kilda,Subscriber,2.33,Electric,19.5,2.0,7.3,Saturday,Weekend,4
1784,2024-04-14 00:00:00,2024-04-14 00:13:18,Docklands,St Kilda,Casual,3.29,Electric,19.3,0.7,13.3,Sunday,Weekend,4
1785,2024-09-05 10:00:00,2024-09-05 10:25:42,St Kilda,Docklands,Subscriber,6.55,Standard,15.2,1.6,25.7,Thursday,Weekday,9
1786,2024-08-08 19:00:00,2024-08-08 19:08:36,Richmond,Richmond,Casual,2.71,Electric,12.3,0.1,8.6,Thursday,Weekday,8
1787,2024-11-11 14:00:00,2024-11-11 14:18:18,Richmond,Carlton,Subscriber,3.59,Electric,18.6,2.5,18.3,Monday,Weekday,11
1788,2024-03-11 09:00:00,2024-03-11 09:12:06,CBD Central,St Kilda,Subscriber,4.35,Electric,10.0,3.6,12.1,Monday,Weekday,3
1789,2024-05-16 03:00:00,2024-05-16 03:08:30,Southbank,Carlton,Subscriber,3.48,Electric,19.7,3.0,8.5,Thursday,Weekday,5
1790,2024-07-02 14:00:00,2024-07-02 14:05:12,Docklands,Richmond,Casual,1.51,Standard,11.8,2.9,5.2,Tuesday,Weekday,7
1791,2024-12-18 05:00:00,2024-12-18 05:25:00,CBD Central,St Kilda,Casual,7.66,Standard,23.8,2.6,25.0,Wednesday,Weekday,12
1792,2024-03-01 02:00:00,2024-03-01 02:28:12,Richmond,Richmond,Subscriber,7.4,Standard,9.4,1.5,28.2,Friday,Weekday,3
1793,2024-12-24 05:00:00,2024-12-24 05:08:18,Southbank,Carlton,Casual,3.36,Electric,17.7,0.6,8.3,Tuesday,Weekday,12
1794,2024-07-03 21:00:00,2024-07-03 21:07:30,Docklands,Fitzroy,Subscriber,1.5,Standard,18.4,3.3,7.5,Wednesday,Weekday,7
1795,2024-08-14 11:00:00,2024-08-14 11:02:36,Carlton,Carlton,Casual,0.97,Electric,25.3,0.3,2.6,Wednesday,Weekday,8
1796,2024-12-17 11:00:00,2024-12-17 11:07:42,Docklands,Richmond,Subscriber,2.54,Standard,19.5,2.5,7.7,Tuesday,Weekday,12
1797,2024-06-20 03:00:00,2024-06-20 03:08:30,Fitzroy,Fitzroy,Subscriber,3.1,Standard,13.1,2.4,8.5,Thursday,Weekday,6
1798,2024-01-24 08:00:00,2024-01-24 08:13:00,Docklands,Fitzroy,Subscriber,5.27,Standard,12.6,0.6,13.0,Wednesday,Weekday,1
1799,2024-08-19 04:00:00,2024-08-19 04:20:42,Fitzroy,Docklands,Casual,6.02,Standard,26.7,0.4,20.7,Monday,Weekday,8
1800,2024-03-17 02:00:00,2024-03-17 02:27:18,Southbank,St Kilda,Casual,6.51,Standard,17.8,2.5,27.3,Sunday,Weekend,3
1801,2024-11-13 21:00:00,2024-11-13 21:07:18,Docklands,CBD Central,Casual,2.63,Electric,16.8,1.9,7.3,Wednesday,Weekday,11
1802,2024-12-12 21:00:00,2024-12-12 21:06:42,Southbank,Fitzroy,Casual,2.52,Standard,13.8,2.2,6.7,Thursday,Weekday,12
1803,2024-05-10 18:00:00,2024-05-10 18:13:00,Southbank,Richmond,Subscriber,4.41,Standard,10.7,1.1,13.0,Friday,Weekday,5
1804,2024-11-16 13:00:00,2024-11-16 13:04:00,Richmond,St Kilda,Casual,1.53,Electric,29.4,4.6,4.0,Saturday,Weekend,11
1805,2024-12-10 08:00:00,2024-12-10 08:17:12,CBD Central,Southbank,Casual,6.01,Standard,18.4,2.7,17.2,Tuesday,Weekday,12
1806,2024-11-22 18:00:00,2024-11-22 18:09:00,Southbank,Carlton,Subscriber,3.66,Electric,11.4,4.2,9.0,Friday,Weekday,11
1807,2024-10-07 01:00:00,2024-10-07 01:14:30,Southbank,Richmond,Subscriber,4.48,Electric,22.5,1.0,14.5,Monday,Weekday,10
1808,2024-10-18 18:00:00,2024-10-18 18:01:12,Richmond,Southbank,Casual,0.32,Electric,21.6,3.5,1.2,Friday,Weekday,10
1809,2024-06-25 01:00:00,2024-06-25 01:02:18,Richmond,Richmond,Casual,0.79,Electric,10.5,0.9,2.3,Tuesday,Weekday,6
1810,2024-05-04 02:00:00,2024-05-04 02:06:30,Docklands,Carlton,Casual,1.19,Standard,14.5,0.8,6.5,Saturday,Weekend,5
1811,2024-11-03 05:00:00,2024-11-03 05:01:00,Richmond,Docklands,Casual,0.29,Electric,20.8,0.9,1.0,Sunday,Weekend,11
1812,2024-09-03 03:00:00,2024-09-03 03:06:36,Docklands,Richmond,Casual,2.39,Electric,22.4,2.4,6.6,Tuesday,Weekday,9
1813,2024-09-11 01:00:00,2024-09-11 01:11:54,Carlton,Fitzroy,Casual,2.49,Standard,13.4,0.5,11.9,Wednesday,Weekday,9
1814,2024-08-23 16:00:00,2024-08-23 16:06:42,Richmond,CBD Central,Casual,1.8,Standard,6.8,0.3,6.7,Friday,Weekday,8
1815,2024-06-26 11:00:00,2024-06-26 11:32:12,CBD Central,Fitzroy,Casual,8.19,Electric,19.5,1.2,32.2,Wednesday,Weekday,6
1816,2024-12-11 06:00:00,2024-12-11 06:36:30,Southbank,Carlton,Subscriber,9.14,Standard,23.1,2.3,36.5,Wednesday,Weekday,12
1817,2024-09-02 21:00:00,2024-09-02 21:07:30,CBD Central,Richmond,Subscriber,2.48,Electric,17.7,1.3,7.5,Monday,Weekday,9
1818,2024-07-23 21:00:00,2024-07-23 21:10:54,Fitzroy,CBD Central,Subscriber,3.16,Electric,16.2,0.1,10.9,Tuesday,Weekday,7
1819,2024-12-17 05:00:00,2024-12-17 05:12:00,Richmond,Fitzroy,Casual,4.38,Standard,27.5,2.2,12.0,Tuesday,Weekday,12
1820,2024-04-15 10:00:00,2024-04-15 11:17:00,Southbank,CBD Central,Subscriber,13.94,Standard,5.9,1.4,77.0,Monday,Weekday,4
1821,2024-03-22 16:00:00,2024-03-22 16:29:06,CBD Central,Carlton,Subscriber,8.15,Standard,22.3,3.6,29.1,Friday,Weekday,3
1822,2024-10-20 13:00:00,2024-10-20 13:36:42,Richmond,Docklands,Subscriber,6.25,Electric,22.7,5.4,36.7,Sunday,Weekend,10
1823,2024-02-13 16:00:00,2024-02-13 16:12:18,Richmond,Docklands,Casual,2.72,Standard,13.4,3.8,12.3,Tuesday,Weekday,2
1824,2024-08-28 12:00:00,2024-08-28 12:03:06,Carlton,Richmond,Subscriber,1.12,Electric,4.1,1.6,3.1,Wednesday,Weekday,8
1825,2024-04-15 09:00:00,2024-04-15 09:13:48,Carlton,Fitzroy,Subscriber,2.66,Electric,22.5,2.8,13.8,Monday,Weekday,4
1826,2024-05-03 12:00:00,2024-05-03 12:08:00,Southbank,Southbank,Subscriber,1.55,Electric,19.9,4.1,8.0,Friday,Weekday,5
1827,2024-10-24 09:00:00,2024-10-24 09:09:06,Fitzroy,Carlton,Subscriber,2.42,Standard,26.5,0.5,9.1,Thursday,Weekday,10
1828,2024-02-10 03:00:00,2024-02-10 03:02:12,Carlton,Fitzroy,Subscriber,0.78,Electric,14.6,3.3,2.2,Saturday,Weekend,2
1829,2024-01-23 08:00:00,2024-01-23 08:16:24,Carlton,Fitzroy,Subscriber,5.34,Standard,19.0,4.1,16.4,Tuesday,Weekday,1
1830,2024-11-01 20:00:00,2024-11-01 20:12:42,Fitzroy,Docklands,Subscriber,4.61,Standard,7.9,1.7,12.7,Friday,Weekday,11
1831,2024-10-26 03:00:00,2024-10-26 03:10:06,CBD Central,Richmond,Subscriber,1.8,Standard,22.3,2.4,10.1,Saturday,Weekend,10
1832,2024-11-27 23:00:00,2024-11-27 23:30:42,Carlton,CBD Central,Subscriber,9.43,Electric,8.8,5.6,30.7,Wednesday,Weekday,11
1833,2024-12-29 22:00:00,2024-12-29 22:02:54,Docklands,Carlton,Subscriber,0.82,Electric,17.8,0.2,2.9,Sunday,Weekend,12
1834,2024-02-05 05:00:00,2024-02-05 05:01:30,St Kilda,CBD Central,Casual,0.58,Standard,11.8,1.0,1.5,Monday,Weekday,2
1835,2024-08-28 17:00:00,2024-08-28 17:08:30,St Kilda,St Kilda,Subscriber,2.97,Electric,20.0,2.6,8.5,Wednesday,Weekday,8
1836,2024-05-06 12:00:00,2024-05-06 12:09:18,Carlton,St Kilda,Subscriber,2.55,Standard,16.9,0.3,9.3,Monday,Weekday,5
1837,2024-09-04 19:00:00,2024-09-04 19:14:42,CBD Central,Carlton,Subscriber,4.48,Electric,16.6,1.4,14.7,Wednesday,Weekday,9
1838,2024-04-13 22:00:00,2024-04-13 22:26:12,Richmond,Richmond,Subscriber,7.16,Standard,17.6,0.9,26.2,Saturday,Weekend,4
1839,2024-04-23 07:00:00,2024-04-23 07:27:48,CBD Central,Southbank,Subscriber,7.69,Electric,18.2,2.3,27.8,Tuesday,Weekday,4
1840,2024-03-19 12:00:00,2024-03-19 12:08:54,Southbank,St Kilda,Subscriber,2.91,Electric,26.4,2.0,8.9,Tuesday,Weekday,3
1841,2024-06-30 05:00:00,2024-06-30 05:12:06,Docklands,Docklands,Subscriber,2.68,Electric,20.8,1.2,12.1,Sunday,Weekend,6
1842,2024-08-03 19:00:00,2024-08-03 19:20:42,CBD Central,Southbank,Subscriber,5.18,Standard,13.9,0.3,20.7,Saturday,Weekend,8
1843,2024-10-02 10:00:00,2024-10-02 10:06:36,Fitzroy,Fitzroy,Subscriber,1.55,Electric,14.4,3.5,6.6,Wednesday,Weekday,10
1844,2024-09-24 22:00:00,2024-09-24 22:04:12,Docklands,St Kilda,Casual,1.54,Electric,24.1,1.8,4.2,Tuesday,Weekday,9
1845,2024-10-25 02:00:00,2024-10-25 02:15:00,St Kilda,Docklands,Subscriber,6.03,Standard,11.6,1.4,15.0,Friday,Weekday,10
1846,2024-09-27 08:00:00,2024-09-27 08:02:12,Docklands,Fitzroy,Casual,0.59,Standard,18.1,0.8,2.2,Friday,Weekday,9
1847,2024-07-16 09:00:00,2024-07-16 09:22:00,Fitzroy,Southbank,Subscriber,4.09,Electric,7.9,4.6,22.0,Tuesday,Weekday,7
1848,2024-09-28 21:00:00,2024-09-28 21:12:30,Carlton,Carlton,Casual,2.38,Electric,17.3,6.0,12.5,Saturday,Weekend,9
1849,2024-06-09 10:00:00,2024-06-09 10:08:24,Fitzroy,Fitzroy,Subscriber,2.24,Standard,11.4,2.7,8.4,Sunday,Weekend,6
1850,2024-01-29 17:00:00,2024-01-29 17:14:24,Fitzroy,CBD Central,Casual,3.81,Electric,14.1,3.8,14.4,Monday,Weekday,1
1851,2024-08-03 15:00:00,2024-08-03 15:23:12,Carlton,Carlton,Subscriber,4.72,Electric,19.1,1.4,23.2,Saturday,Weekend,8
1852,2024-12-26 08:00:00,2024-12-26 08:02:48,Carlton,Carlton,Subscriber,1.04,Electric,21.6,0.6,2.8,Thursday,Weekday,12
1853,2024-07-30 14:00:00,2024-07-30 14:10:42,Carlton,Southbank,Subscriber,3.11,Electric,13.7,0.6,10.7,Tuesday,Weekday,7
1854,2024-08-15 00:00:00,2024-08-15 00:27:00,Carlton,Southbank,Subscriber,5.23,Electric,24.7,2.5,27.0,Thursday,Weekday,8
1855,2024-02-19 03:00:00,2024-02-19 03:18:48,Carlton,Docklands,Casual,3.59,Standard,10.9,1.7,18.8,Monday,Weekday,2
1856,2024-09-23 22:00:00,2024-09-23 22:21:36,Fitzroy,Docklands,Casual,6.01,Electric,22.7,1.2,21.6,Monday,Weekday,9
1857,2024-12-23 23:00:00,2024-12-23 23:16:30,Southbank,CBD Central,Subscriber,3.24,Electric,15.5,0.1,16.5,Monday,Weekday,12
